"Census Tract","State","FIPS Code","Formatted FIPS","Opportunity Area Status, 2018."
"17197880303","IL","17197880303","=""17197880303""","2017 Opportunity Area"
"17197880304","IL","17197880304","=""17197880304""","Not an Opportunity Area"
"17197880305","IL","17197880305","=""17197880305""","Not an Opportunity Area"
"17197880306","IL","17197880306","=""17197880306""","Not an Opportunity Area"
"17197880307","IL","17197880307","=""17197880307""","Not an Opportunity Area"
"17197880308","IL","17197880308","=""17197880308""","Not an Opportunity Area"
"17197880309","IL","17197880309","=""17197880309""","Not an Opportunity Area"
"17197880310","IL","17197880310","=""17197880310""","Not an Opportunity Area"
"17197880312","IL","17197880312","=""17197880312""","Not an Opportunity Area"
"17197880313","IL","17197880313","=""17197880313""","Not an Opportunity Area"
"17197880314","IL","17197880314","=""17197880314""","Not an Opportunity Area"
"17197880404","IL","17197880404","=""17197880404""","N/A"
"17197880408","IL","17197880408","=""17197880408""","N/A"
"17197880410","IL","17197880410","=""17197880410""","N/A"
"17197880411","IL","17197880411","=""17197880411""","N/A"
"17197880412","IL","17197880412","=""17197880412""","2015 Opportunity Area"
"17197880414","IL","17197880414","=""17197880414""","2017 Opportunity Area"
"17197880415","IL","17197880415","=""17197880415""","2015 Opportunity Area"
"17197880416","IL","17197880416","=""17197880416""","Not an Opportunity Area"
"17197880417","IL","17197880417","=""17197880417""","N/A"
"17197880418","IL","17197880418","=""17197880418""","Not an Opportunity Area"
"17197880419","IL","17197880419","=""17197880419""","Not an Opportunity Area"
"17197880420","IL","17197880420","=""17197880420""","Not an Opportunity Area"
"17197880421","IL","17197880421","=""17197880421""","N/A"
"17197880502","IL","17197880502","=""17197880502""","N/A"
"17197880503","IL","17197880503","=""17197880503""","N/A"
"17197880505","IL","17197880505","=""17197880505""","N/A"
"17197880507","IL","17197880507","=""17197880507""","N/A"
"17197880601","IL","17197880601","=""17197880601""","N/A"
"17197880602","IL","17197880602","=""17197880602""","N/A"
"17197880701","IL","17197880701","=""17197880701""","N/A"
"17197880702","IL","17197880702","=""17197880702""","N/A"
"17197880901","IL","17197880901","=""17197880901""","N/A"
"17197880903","IL","17197880903","=""17197880903""","N/A"
"17197880905","IL","17197880905","=""17197880905""","N/A"
"17197881001","IL","17197881001","=""17197881001""","N/A"
"17197881002","IL","17197881002","=""17197881002""","N/A"
"17197881005","IL","17197881005","=""17197881005""","N/A"
"17197881006","IL","17197881006","=""17197881006""","N/A"
"17197881007","IL","17197881007","=""17197881007""","N/A"
"17197881009","IL","17197881009","=""17197881009""","N/A"
"17197881010","IL","17197881010","=""17197881010""","N/A"
"17197881011","IL","17197881011","=""17197881011""","N/A"
"17197881012","IL","17197881012","=""17197881012""","N/A"
"17197881105","IL","17197881105","=""17197881105""","N/A"
"17197881107","IL","17197881107","=""17197881107""","N/A"
"17197881108","IL","17197881108","=""17197881108""","N/A"
"17197881109","IL","17197881109","=""17197881109""","N/A"
"17197881111","IL","17197881111","=""17197881111""","N/A"
"17197881112","IL","17197881112","=""17197881112""","N/A"
"17197881113","IL","17197881113","=""17197881113""","N/A"
"17197881115","IL","17197881115","=""17197881115""","N/A"
"17197881116","IL","17197881116","=""17197881116""","N/A"
"17197881200","IL","17197881200","=""17197881200""","Not an Opportunity Area"
"17197881301","IL","17197881301","=""17197881301""","Not an Opportunity Area"
"17197881302","IL","17197881302","=""17197881302""","Not an Opportunity Area"
"17197881401","IL","17197881401","=""17197881401""","Not an Opportunity Area"
"17197881402","IL","17197881402","=""17197881402""","2016 Opportunity Area"
"17197881500","IL","17197881500","=""17197881500""","Not an Opportunity Area"
"17197881601","IL","17197881601","=""17197881601""","2017 Opportunity Area"
"17197881603","IL","17197881603","=""17197881603""","Not an Opportunity Area"
"17197881604","IL","17197881604","=""17197881604""","Not an Opportunity Area"
"17197881700","IL","17197881700","=""17197881700""","2017 Opportunity Area"
"17197881800","IL","17197881800","=""17197881800""","Not an Opportunity Area"
"17197881900","IL","17197881900","=""17197881900""","Not an Opportunity Area"
"17197882000","IL","17197882000","=""17197882000""","Not an Opportunity Area"
"17197882100","IL","17197882100","=""17197882100""","Not an Opportunity Area"
"17197882200","IL","17197882200","=""17197882200""","Not an Opportunity Area"
"17197882300","IL","17197882300","=""17197882300""","Not an Opportunity Area"
"17197882400","IL","17197882400","=""17197882400""","Not an Opportunity Area"
"17197882500","IL","17197882500","=""17197882500""","Not an Opportunity Area"
"17197882601","IL","17197882601","=""17197882601""","2016 Opportunity Area"
"17197882602","IL","17197882602","=""17197882602""","Not an Opportunity Area"
"17197882701","IL","17197882701","=""17197882701""","Not an Opportunity Area"
"17197882702","IL","17197882702","=""17197882702""","Not an Opportunity Area"
"17197882801","IL","17197882801","=""17197882801""","Not an Opportunity Area"
"17197882802","IL","17197882802","=""17197882802""","Not an Opportunity Area"
"17197882900","IL","17197882900","=""17197882900""","2018 Opportunity Area"
"17197883000","IL","17197883000","=""17197883000""","Not an Opportunity Area"
"17197883100","IL","17197883100","=""17197883100""","Not an Opportunity Area"
"17197883206","IL","17197883206","=""17197883206""","2017 Opportunity Area"
"17197883208","IL","17197883208","=""17197883208""","Not an Opportunity Area"
"17197883209","IL","17197883209","=""17197883209""","2017 Opportunity Area"
"17197883210","IL","17197883210","=""17197883210""","2016 Opportunity Area"
"17197883211","IL","17197883211","=""17197883211""","2015 Opportunity Area"
"17197883212","IL","17197883212","=""17197883212""","N/A"
"17197883213","IL","17197883213","=""17197883213""","N/A"
"17197883214","IL","17197883214","=""17197883214""","2015 Opportunity Area"
"17197883215","IL","17197883215","=""17197883215""","Not an Opportunity Area"
"17197883216","IL","17197883216","=""17197883216""","N/A"
"17197883303","IL","17197883303","=""17197883303""","N/A"
"17197883304","IL","17197883304","=""17197883304""","N/A"
"17197883305","IL","17197883305","=""17197883305""","N/A"
"17197883306","IL","17197883306","=""17197883306""","N/A"
"17197883307","IL","17197883307","=""17197883307""","N/A"
"17197883401","IL","17197883401","=""17197883401""","N/A"
"17197883402","IL","17197883402","=""17197883402""","N/A"
"17197883504","IL","17197883504","=""17197883504""","N/A"
"17197883505","IL","17197883505","=""17197883505""","N/A"
"17197883507","IL","17197883507","=""17197883507""","N/A"
"17197883509","IL","17197883509","=""17197883509""","N/A"
"17197883510","IL","17197883510","=""17197883510""","N/A"
"17197883511","IL","17197883511","=""17197883511""","N/A"
"17197883513","IL","17197883513","=""17197883513""","Not an Opportunity Area"
"17197883514","IL","17197883514","=""17197883514""","Not an Opportunity Area"
"17197883515","IL","17197883515","=""17197883515""","N/A"
"17197883516","IL","17197883516","=""17197883516""","N/A"
"17197883517","IL","17197883517","=""17197883517""","N/A"
"17197883519","IL","17197883519","=""17197883519""","Not an Opportunity Area"
"17197883521","IL","17197883521","=""17197883521""","N/A"
"17197883522","IL","17197883522","=""17197883522""","N/A"
"17197883602","IL","17197883602","=""17197883602""","N/A"
"17197883603","IL","17197883603","=""17197883603""","N/A"
"17197883605","IL","17197883605","=""17197883605""","N/A"
"17197883606","IL","17197883606","=""17197883606""","N/A"
"17197883700","IL","17197883700","=""17197883700""","N/A"
"17197883803","IL","17197883803","=""17197883803""","N/A"
"17197883804","IL","17197883804","=""17197883804""","N/A"
"17197883806","IL","17197883806","=""17197883806""","N/A"
"17197883808","IL","17197883808","=""17197883808""","N/A"
"17197883809","IL","17197883809","=""17197883809""","N/A"
"17197883810","IL","17197883810","=""17197883810""","N/A"
"17197883811","IL","17197883811","=""17197883811""","N/A"
"17197883902","IL","17197883902","=""17197883902""","N/A"
"17197883903","IL","17197883903","=""17197883903""","N/A"
"17197883904","IL","17197883904","=""17197883904""","N/A"
"17197884003","IL","17197884003","=""17197884003""","N/A"
"17197884004","IL","17197884004","=""17197884004""","N/A"
"17197884005","IL","17197884005","=""17197884005""","N/A"
"17197884006","IL","17197884006","=""17197884006""","N/A"
"17197884101","IL","17197884101","=""17197884101""","N/A"
"17197884103","IL","17197884103","=""17197884103""","N/A"
"17197980000","IL","17197980000","=""17197980000""","N/A"
"17197980100","IL","17197980100","=""17197980100""","N/A"
"17199020100","IL","17199020100","=""17199020100""","N/A"
"17199020201","IL","17199020201","=""17199020201""","N/A"
"17199020202","IL","17199020202","=""17199020202""","N/A"
"17199020300","IL","17199020300","=""17199020300""","N/A"
"17199020400","IL","17199020400","=""17199020400""","N/A"
"17199020500","IL","17199020500","=""17199020500""","N/A"
"17199020600","IL","17199020600","=""17199020600""","N/A"
"17199020700","IL","17199020700","=""17199020700""","N/A"
"17199020800","IL","17199020800","=""17199020800""","N/A"
"17199020900","IL","17199020900","=""17199020900""","N/A"
"17199021000","IL","17199021000","=""17199021000""","N/A"
"17199021100","IL","17199021100","=""17199021100""","N/A"
"17199021200","IL","17199021200","=""17199021200""","N/A"
"17199021300","IL","17199021300","=""17199021300""","N/A"
"17199021400","IL","17199021400","=""17199021400""","N/A"
"17201000101","IL","17201000101","=""17201000101""","N/A"
"17201000103","IL","17201000103","=""17201000103""","N/A"
"17201000104","IL","17201000104","=""17201000104""","N/A"
"17201000105","IL","17201000105","=""17201000105""","N/A"
"17201000200","IL","17201000200","=""17201000200""","N/A"
"17201000300","IL","17201000300","=""17201000300""","N/A"
"17201000401","IL","17201000401","=""17201000401""","2017 Opportunity Area"
"17201000402","IL","17201000402","=""17201000402""","2017 Opportunity Area"
"17201000403","IL","17201000403","=""17201000403""","Not an Opportunity Area"
"17201000501","IL","17201000501","=""17201000501""","2017 Opportunity Area"
"17201000502","IL","17201000502","=""17201000502""","2015 Opportunity Area"
"17201000504","IL","17201000504","=""17201000504""","2017 Opportunity Area"
"17201000506","IL","17201000506","=""17201000506""","2017 Opportunity Area"
"17201000507","IL","17201000507","=""17201000507""","Not an Opportunity Area"
"17201000510","IL","17201000510","=""17201000510""","2018 Opportunity Area"
"17201000511","IL","17201000511","=""17201000511""","2018 Opportunity Area"
"17201000512","IL","17201000512","=""17201000512""","Not an Opportunity Area"
"17201000513","IL","17201000513","=""17201000513""","2017 Opportunity Area"
"17201000514","IL","17201000514","=""17201000514""","2017 Opportunity Area"
"17201000600","IL","17201000600","=""17201000600""","2017 Opportunity Area"
"17201000700","IL","17201000700","=""17201000700""","2017 Opportunity Area"
"17201000800","IL","17201000800","=""17201000800""","Not an Opportunity Area"
"17201001000","IL","17201001000","=""17201001000""","Not an Opportunity Area"
"17201001100","IL","17201001100","=""17201001100""","Not an Opportunity Area"
"17201001200","IL","17201001200","=""17201001200""","Not an Opportunity Area"
"17201001300","IL","17201001300","=""17201001300""","Not an Opportunity Area"
"17201001400","IL","17201001400","=""17201001400""","Not an Opportunity Area"
"17201001500","IL","17201001500","=""17201001500""","Not an Opportunity Area"
"17201001600","IL","17201001600","=""17201001600""","Not an Opportunity Area"
"17201001700","IL","17201001700","=""17201001700""","2016 Opportunity Area"
"17201001800","IL","17201001800","=""17201001800""","Not an Opportunity Area"
"17201001900","IL","17201001900","=""17201001900""","Not an Opportunity Area"
"17201002000","IL","17201002000","=""17201002000""","Not an Opportunity Area"
"17201002100","IL","17201002100","=""17201002100""","Not an Opportunity Area"
"17201002200","IL","17201002200","=""17201002200""","Not an Opportunity Area"
"17201002301","IL","17201002301","=""17201002301""","Not an Opportunity Area"
"17201002302","IL","17201002302","=""17201002302""","Not an Opportunity Area"
"17201002400","IL","17201002400","=""17201002400""","Not an Opportunity Area"
"17201002500","IL","17201002500","=""17201002500""","Not an Opportunity Area"
"17201002600","IL","17201002600","=""17201002600""","Not an Opportunity Area"
"17201002700","IL","17201002700","=""17201002700""","Not an Opportunity Area"
"17201002800","IL","17201002800","=""17201002800""","Not an Opportunity Area"
"17201002900","IL","17201002900","=""17201002900""","Not an Opportunity Area"
"17201003000","IL","17201003000","=""17201003000""","2016 Opportunity Area"
"17201003100","IL","17201003100","=""17201003100""","Not an Opportunity Area"
"17201003200","IL","17201003200","=""17201003200""","Not an Opportunity Area"
"17201003300","IL","17201003300","=""17201003300""","Not an Opportunity Area"
"17201003400","IL","17201003400","=""17201003400""","Not an Opportunity Area"
"17201003500","IL","17201003500","=""17201003500""","2017 Opportunity Area"
"17201003601","IL","17201003601","=""17201003601""","Not an Opportunity Area"
"17201003602","IL","17201003602","=""17201003602""","Not an Opportunity Area"
"17201003604","IL","17201003604","=""17201003604""","Not an Opportunity Area"
"17201003605","IL","17201003605","=""17201003605""","Not an Opportunity Area"
"17201003606","IL","17201003606","=""17201003606""","Not an Opportunity Area"
"17201003705","IL","17201003705","=""17201003705""","N/A"
"17201003706","IL","17201003706","=""17201003706""","2017 Opportunity Area"
"17201003707","IL","17201003707","=""17201003707""","Not an Opportunity Area"
"17201003708","IL","17201003708","=""17201003708""","Not an Opportunity Area"
"17201003709","IL","17201003709","=""17201003709""","Not an Opportunity Area"
"17201003710","IL","17201003710","=""17201003710""","2017 Opportunity Area"
"17201003711","IL","17201003711","=""17201003711""","2018 Opportunity Area"
"17201003801","IL","17201003801","=""17201003801""","Not an Opportunity Area"
"17201003805","IL","17201003805","=""17201003805""","N/A"
"17201003806","IL","17201003806","=""17201003806""","N/A"
"17201003807","IL","17201003807","=""17201003807""","N/A"
"17201003808","IL","17201003808","=""17201003808""","N/A"
"17201003809","IL","17201003809","=""17201003809""","N/A"
"17201003901","IL","17201003901","=""17201003901""","N/A"
